user,task_id,probability
62dad8bdc4268597b3ee4964cc2a3a87,6. Stretch a Ramp,0.963421011517871
62dad8bdc4268597b3ee4964cc2a3a87,7. Max 2 Boxes,0.9421572336547462
62dad8bdc4268597b3ee4964cc2a3a87,8. Combine 2 Ramps,0.9499242925395733
62dad8bdc4268597b3ee4964cc2a3a87,9. Scaling Round Objects,0.8617389956844641
62dad8bdc4268597b3ee4964cc2a3a87,Bull Market,0.5973192446834195
62dad8bdc4268597b3ee4964cc2a3a87,Square Cross-Sections,0.8334177653908527
ab8c358afd1e639192d0abb1c5c0c9cb,1. One Box,0.9642552059604909
ab8c358afd1e639192d0abb1c5c0c9cb,2. Separated Boxes,0.9771361406936638
ab8c358afd1e639192d0abb1c5c0c9cb,Bird Fez,0.8535948393280425
ab8c358afd1e639192d0abb1c5c0c9cb,Boxes Obscure Spheres,0.5810964014699221
ab8c358afd1e639192d0abb1c5c0c9cb,Not Bird,0.7631716712774069
ab8c358afd1e639192d0abb1c5c0c9cb,Warm Up,0.9330593944468845
c08daa0a4e7dfc7899ae8ffd4b5b1f45,1. One Box,0.9646456393895007
c08daa0a4e7dfc7899ae8ffd4b5b1f45,2. Separated Boxes,0.9686978684652878
c08daa0a4e7dfc7899ae8ffd4b5b1f45,3. Rotate a Pyramid,0.9685728085691635
c08daa0a4e7dfc7899ae8ffd4b5b1f45,4. Match Silhouettes,0.9673420588125204
c08daa0a4e7dfc7899ae8ffd4b5b1f45,45-Degree Rotations,0.9008844044758837
c08daa0a4e7dfc7899ae8ffd4b5b1f45,5. Removing Objects,0.9477382142418592
c08daa0a4e7dfc7899ae8ffd4b5b1f45,6. Stretch a Ramp,0.964507998132591
c08daa0a4e7dfc7899ae8ffd4b5b1f45,7. Max 2 Boxes,0.9194179173460093
c08daa0a4e7dfc7899ae8ffd4b5b1f45,8. Combine 2 Ramps,0.9389021536972333
c08daa0a4e7dfc7899ae8ffd4b5b1f45,9. Scaling Round Objects,0.856672376511327
c08daa0a4e7dfc7899ae8ffd4b5b1f45,Bird Fez,0.8778650572632029
c08daa0a4e7dfc7899ae8ffd4b5b1f45,Pi Henge,0.9612940564728478
c08daa0a4e7dfc7899ae8ffd4b5b1f45,Pyramids are Strange,0.8588231655139293
c08daa0a4e7dfc7899ae8ffd4b5b1f45,Square Cross-Sections,0.8373331204629859
c90e00e6590150ee969146996428ed57,1. One Box,0.9650244305535925
c90e00e6590150ee969146996428ed57,2. Separated Boxes,0.9690047379701834
c90e00e6590150ee969146996428ed57,3. Rotate a Pyramid,0.9688890299750664
c90e00e6590150ee969146996428ed57,5. Removing Objects,0.9475515341114547
c90e00e6590150ee969146996428ed57,6. Stretch a Ramp,0.9642318013261093
c90e00e6590150ee969146996428ed57,7. Max 2 Boxes,0.920185258698192
c90e00e6590150ee969146996428ed57,8. Combine 2 Ramps,0.9293256467143459
c90e00e6590150ee969146996428ed57,9. Scaling Round Objects,0.8199371050290752
c90e00e6590150ee969146996428ed57,Bird Fez,0.8575591582465616
c90e00e6590150ee969146996428ed57,Pi Henge,0.9524076289412874
c90e00e6590150ee969146996428ed57,Square Cross-Sections,0.7014742853350707
d1b81842e7f52c7e4bfee0b60735bdf1,45-Degree Rotations,0.9034290347764101
d1b81842e7f52c7e4bfee0b60735bdf1,Angled Silhouette,0.7703844142470208
d1b81842e7f52c7e4bfee0b60735bdf1,Bear Market,0.07716707043509273
d1b81842e7f52c7e4bfee0b60735bdf1,Bird Fez,0.8886537826353554
d1b81842e7f52c7e4bfee0b60735bdf1,Boxes Obscure Spheres,0.5605018190003199
d1b81842e7f52c7e4bfee0b60735bdf1,Bull Market,0.5497304345261224
d1b81842e7f52c7e4bfee0b60735bdf1,Few Clues,0.5144942477983301
d1b81842e7f52c7e4bfee0b60735bdf1,More Than Meets Your Eye,0.7871083270705547
d1b81842e7f52c7e4bfee0b60735bdf1,Not Bird,0.7617887859673943
d1b81842e7f52c7e4bfee0b60735bdf1,Object Limits,0.8160861548343693
d1b81842e7f52c7e4bfee0b60735bdf1,Orange Dance,0.2595699322085351
d1b81842e7f52c7e4bfee0b60735bdf1,Pi Henge,0.9440207357259828
d1b81842e7f52c7e4bfee0b60735bdf1,Pyramids are Strange,0.8003796351363901
d1b81842e7f52c7e4bfee0b60735bdf1,Ramp Up and Can It,0.7764334400480036
d1b81842e7f52c7e4bfee0b60735bdf1,Square Cross-Sections,0.7632946088571287
d1b81842e7f52c7e4bfee0b60735bdf1,Stranger Shapes,0.7468451085781118
d1b81842e7f52c7e4bfee0b60735bdf1,Sugar Cones,0.9455514313220135
d1b81842e7f52c7e4bfee0b60735bdf1,Tall and Small,0.7185561883685799
d1b81842e7f52c7e4bfee0b60735bdf1,Unnecessary,0.7620941401399554
d1b81842e7f52c7e4bfee0b60735bdf1,Warm Up,0.9673372959981504
d1b81842e7f52c7e4bfee0b60735bdf1,Zzz,0.8014178916201091
098f6bcd4621d373cade4e832627b4f6,5. Removing Objects,0.9212406883080134
098f6bcd4621d373cade4e832627b4f6,1. One Box,0.9650818955501406
098f6bcd4621d373cade4e832627b4f6,2. Separated Boxes,0.8995628959389661
098f6bcd4621d373cade4e832627b4f6,3. Rotate a Pyramid,0.9733936024807023
098f6bcd4621d373cade4e832627b4f6,4. Match Silhouettes,0.9658801210155403
098f6bcd4621d373cade4e832627b4f6,45-Degree Rotations,0.8646961174985253
098f6bcd4621d373cade4e832627b4f6,6. Stretch a Ramp,0.9341688490644413
098f6bcd4621d373cade4e832627b4f6,7. Max 2 Boxes,0.9085317316219224
098f6bcd4621d373cade4e832627b4f6,8. Combine 2 Ramps,0.8745967170076492
098f6bcd4621d373cade4e832627b4f6,9. Scaling Round Objects,0.9100259405520343
098f6bcd4621d373cade4e832627b4f6,Square Cross-Sections,0.6295307318031926
098f6bcd4621d373cade4e832627b4f6,Zzz,0.4342533922481604
15776a754fac811d8592f8746dfe03f6,1. One Box,0.9653921043188297
15776a754fac811d8592f8746dfe03f6,2. Separated Boxes,0.9693030536318472
15776a754fac811d8592f8746dfe03f6,3. Rotate a Pyramid,0.9691962164694212
15776a754fac811d8592f8746dfe03f6,4. Match Silhouettes,0.9676854932417112
15776a754fac811d8592f8746dfe03f6,5. Removing Objects,0.9300080415727459
15776a754fac811d8592f8746dfe03f6,6. Stretch a Ramp,0.964967031264218
15776a754fac811d8592f8746dfe03f6,7. Max 2 Boxes,0.890541821910083
15776a754fac811d8592f8746dfe03f6,8. Combine 2 Ramps,0.9153221464175744
15776a754fac811d8592f8746dfe03f6,9. Scaling Round Objects,0.8181473904768845
15776a754fac811d8592f8746dfe03f6,Bird Fez,0.8891590035220063
15776a754fac811d8592f8746dfe03f6,Square Cross-Sections,0.7372165500284585
185f8ea3abb5153621b2759e8972478f,1. One Box,0.965749154351633
185f8ea3abb5153621b2759e8972478f,2. Separated Boxes,0.9695931781879294
185f8ea3abb5153621b2759e8972478f,3. Rotate a Pyramid,0.9694947605320594
185f8ea3abb5153621b2759e8972478f,4. Match Silhouettes,0.9680245547974906
185f8ea3abb5153621b2759e8972478f,45-Degree Rotations,0.9097671008244078
185f8ea3abb5153621b2759e8972478f,5. Removing Objects,0.9212296787444069
185f8ea3abb5153621b2759e8972478f,6. Stretch a Ramp,0.9599978450644416
185f8ea3abb5153621b2759e8972478f,7. Max 2 Boxes,0.8795106910196263
185f8ea3abb5153621b2759e8972478f,8. Combine 2 Ramps,0.9058638725106307
185f8ea3abb5153621b2759e8972478f,9. Scaling Round Objects,0.7350950108555666
185f8ea3abb5153621b2759e8972478f,Angled Silhouette,0.7819360828289159
185f8ea3abb5153621b2759e8972478f,Bird Fez,0.8893680119735313
185f8ea3abb5153621b2759e8972478f,Boxes Obscure Spheres,0.5521328771591958
185f8ea3abb5153621b2759e8972478f,Object Limits,0.7658648903121766
185f8ea3abb5153621b2759e8972478f,Pyramids are Strange,0.7535214998314947
185f8ea3abb5153621b2759e8972478f,Square Cross-Sections,0.7277866379917896
185f8ea3abb5153621b2759e8972478f,Warm Up,0.9429022245594212
1b06f2a47bf02a5aeeb5eee15061dd76,1. One Box,0.9660960454025633
1b06f2a47bf02a5aeeb5eee15061dd76,2. Separated Boxes,0.9698754540393633
1b06f2a47bf02a5aeeb5eee15061dd76,3. Rotate a Pyramid,0.9697850321127285
1b06f2a47bf02a5aeeb5eee15061dd76,4. Match Silhouettes,0.9683535979879857
1b06f2a47bf02a5aeeb5eee15061dd76,5. Removing Objects,0.9332410254976014
1b06f2a47bf02a5aeeb5eee15061dd76,6. Stretch a Ramp,0.9658674778929045
1b06f2a47bf02a5aeeb5eee15061dd76,7. Max 2 Boxes,0.8986861570649464
1b06f2a47bf02a5aeeb5eee15061dd76,8. Combine 2 Ramps,0.9203848603578318
1d0a0548d9586e4cd74019a0ce91c6d3,1. One Box,0.9664332153926486
1d0a0548d9586e4cd74019a0ce91c6d3,2. Separated Boxes,0.9701502046565317
1d0a0548d9586e4cd74019a0ce91c6d3,3. Rotate a Pyramid,0.9700673802255303
1d0a0548d9586e4cd74019a0ce91c6d3,4. Match Silhouettes,0.9686730722870605
1d0a0548d9586e4cd74019a0ce91c6d3,45-Degree Rotations,0.8624362313920512
1d0a0548d9586e4cd74019a0ce91c6d3,5. Removing Objects,0.9360129296804323
1d0a0548d9586e4cd74019a0ce91c6d3,6. Stretch a Ramp,0.9669819756327166
1d0a0548d9586e4cd74019a0ce91c6d3,7. Max 2 Boxes,0.9039698359478412
1d0a0548d9586e4cd74019a0ce91c6d3,8. Combine 2 Ramps,0.8923688601511031
1d0a0548d9586e4cd74019a0ce91c6d3,9. Scaling Round Objects,0.7852948153959388
1d0a0548d9586e4cd74019a0ce91c6d3,Angled Silhouette,0.7335247444283456
1d0a0548d9586e4cd74019a0ce91c6d3,Bird Fez,0.8529732442718004
1d0a0548d9586e4cd74019a0ce91c6d3,Boxes Obscure Spheres,0.528370610940256
1d0a0548d9586e4cd74019a0ce91c6d3,Object Limits,0.8163432432299546
1d0a0548d9586e4cd74019a0ce91c6d3,Pi Henge,0.9303197417794525
1d0a0548d9586e4cd74019a0ce91c6d3,Pyramids are Strange,0.8047147525997709
1d0a0548d9586e4cd74019a0ce91c6d3,Ramp Up and Can It,0.7475818180215206
1d0a0548d9586e4cd74019a0ce91c6d3,Square Cross-Sections,0.6558056047969544
1d0a0548d9586e4cd74019a0ce91c6d3,Stranger Shapes,0.690591722077763
1d0a0548d9586e4cd74019a0ce91c6d3,Sugar Cones,0.9136197323485105
1d0a0548d9586e4cd74019a0ce91c6d3,Tall and Small,0.6481665885934251
1d0a0548d9586e4cd74019a0ce91c6d3,Warm Up,0.9422637078492282
23cc150b3334c3f316fb29fd8c7bb48d,1. One Box,0.9667610773218561
23cc150b3334c3f316fb29fd8c7bb48d,2. Separated Boxes,0.9704177358704723
23cc150b3334c3f316fb29fd8c7bb48d,3. Rotate a Pyramid,0.9703421344099835
23cc150b3334c3f316fb29fd8c7bb48d,4. Match Silhouettes,0.9689834005357931
5b05639df7f654ec0b22e86cc1d1158b,1. One Box,0.9670800210171279
5b05639df7f654ec0b22e86cc1d1158b,2. Separated Boxes,0.9706783370599201
5b05639df7f654ec0b22e86cc1d1158b,3. Rotate a Pyramid,0.9706096060715316
5b05639df7f654ec0b22e86cc1d1158b,4. Match Silhouettes,0.9577722198028225
5b05639df7f654ec0b22e86cc1d1158b,5. Removing Objects,0.9360230101727934
5b05639df7f654ec0b22e86cc1d1158b,6. Stretch a Ramp,0.9666957224454976
5b05639df7f654ec0b22e86cc1d1158b,7. Max 2 Boxes,0.9052601783368145
5b05639df7f654ec0b22e86cc1d1158b,8. Combine 2 Ramps,0.8943172954369867
5b05639df7f654ec0b22e86cc1d1158b,9. Scaling Round Objects,0.7961851676769428
5b05639df7f654ec0b22e86cc1d1158b,Bird Fez,0.80345695935456
5b05639df7f654ec0b22e86cc1d1158b,Boxes Obscure Spheres,0.4919663020783805
5b05639df7f654ec0b22e86cc1d1158b,Pi Henge,0.9425410806647461
5b05639df7f654ec0b22e86cc1d1158b,Square Cross-Sections,0.7443929138694318
5b05639df7f654ec0b22e86cc1d1158b,Warm Up,0.9570300135177301
712d1197ed1e2c07b4c8544bd192c450,1. One Box,0.9673904147354727
712d1197ed1e2c07b4c8544bd192c450,2. Separated Boxes,0.9709322822438496
712d1197ed1e2c07b4c8544bd192c450,3. Rotate a Pyramid,0.9708700897129245
712d1197ed1e2c07b4c8544bd192c450,4. Match Silhouettes,0.9583213387511614
712d1197ed1e2c07b4c8544bd192c450,5. Removing Objects,0.9372733710436685
712d1197ed1e2c07b4c8544bd192c450,6. Stretch a Ramp,0.9670648722484072
743b7d8a8341513e9865fdb1d08685b0,1. One Box,0.9676926066359267
743b7d8a8341513e9865fdb1d08685b0,2. Separated Boxes,0.9711798310881652
743b7d8a8341513e9865fdb1d08685b0,3. Rotate a Pyramid,0.971123864066686
743b7d8a8341513e9865fdb1d08685b0,4. Match Silhouettes,0.9588518473589973
743b7d8a8341513e9865fdb1d08685b0,5. Removing Objects,0.938466186388106
743b7d8a8341513e9865fdb1d08685b0,6. Stretch a Ramp,0.9541123140030471
743b7d8a8341513e9865fdb1d08685b0,7. Max 2 Boxes,0.9082954077344613
743b7d8a8341513e9865fdb1d08685b0,8. Combine 2 Ramps,0.8980634607643362
743b7d8a8341513e9865fdb1d08685b0,9. Scaling Round Objects,0.8089705376740604
743b7d8a8341513e9865fdb1d08685b0,Bird Fez,0.8169196704521215
743b7d8a8341513e9865fdb1d08685b0,Pi Henge,0.9455825242444513
743b7d8a8341513e9865fdb1d08685b0,Square Cross-Sections,0.6958323321753679
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,1. One Box,0.9679869261327103
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,2. Separated Boxes,0.9714212298342964
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,3. Rotate a Pyramid,0.9713711931378038
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,4. Match Silhouettes,0.959364691202664
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,45-Degree Rotations,0.8707098461736957
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,5. Removing Objects,0.9408166310268928
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,6. Stretch a Ramp,0.9556933820747269
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,7. Max 2 Boxes,0.9126429799912514
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,8. Combine 2 Ramps,0.9031348898716713
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,9. Scaling Round Objects,0.8228316905294477
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,Bird Fez,0.829818451262915
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,Boxes Obscure Spheres,0.4335005151549247
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,Object Limits,0.8669650189314038
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,Pi Henge,0.9462759040791813
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,Pyramids are Strange,0.7595390667575239
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,Square Cross-Sections,0.7225103644976818
90fd4d4e0af8796d9bff08c93a37690a,1. One Box,0.9682736851406067
90fd4d4e0af8796d9bff08c93a37690a,2. Separated Boxes,0.9716567121566707
90fd4d4e0af8796d9bff08c93a37690a,3. Rotate a Pyramid,0.971612327164824
90fd4d4e0af8796d9bff08c93a37690a,4. Match Silhouettes,0.9598607527979132
90fd4d4e0af8796d9bff08c93a37690a,45-Degree Rotations,0.8778872009073692
90fd4d4e0af8796d9bff08c93a37690a,5. Removing Objects,0.9417981450643266
90fd4d4e0af8796d9bff08c93a37690a,6. Stretch a Ramp,0.9562782536514246
90fd4d4e0af8796d9bff08c93a37690a,7. Max 2 Boxes,0.9149876766579655
90fd4d4e0af8796d9bff08c93a37690a,8. Combine 2 Ramps,0.906031357699103
90fd4d4e0af8796d9bff08c93a37690a,9. Scaling Round Objects,0.8322692763405568
90fd4d4e0af8796d9bff08c93a37690a,Bird Fez,0.8398598753549211
90fd4d4e0af8796d9bff08c93a37690a,Boxes Obscure Spheres,0.5028152366423139
90fd4d4e0af8796d9bff08c93a37690a,Object Limits,0.7991555103823974
90fd4d4e0af8796d9bff08c93a37690a,Pi Henge,0.9503940354115984
90fd4d4e0af8796d9bff08c93a37690a,Pyramids are Strange,0.8009482420935162
90fd4d4e0af8796d9bff08c93a37690a,Square Cross-Sections,0.765527540870734
922d9b752ef23eb9c27b22dd9e96b0dd,1. One Box,0.9685531792224341
922d9b752ef23eb9c27b22dd9e96b0dd,2. Separated Boxes,0.9718864999553277
922d9b752ef23eb9c27b22dd9e96b0dd,3. Rotate a Pyramid,0.9718475035066977
922d9b752ef23eb9c27b22dd9e96b0dd,4. Match Silhouettes,0.9603408567618205
922d9b752ef23eb9c27b22dd9e96b0dd,45-Degree Rotations,0.8842598513314669
922d9b752ef23eb9c27b22dd9e96b0dd,5. Removing Objects,0.9427456796580923
922d9b752ef23eb9c27b22dd9e96b0dd,6. Stretch a Ramp,0.9568472723690586
922d9b752ef23eb9c27b22dd9e96b0dd,7. Max 2 Boxes,0.9171993289515049
922d9b752ef23eb9c27b22dd9e96b0dd,8. Combine 2 Ramps,0.9087467990507428
922d9b752ef23eb9c27b22dd9e96b0dd,9. Scaling Round Objects,0.8407462202776396
922d9b752ef23eb9c27b22dd9e96b0dd,Angled Silhouette,0.6465057863503796
922d9b752ef23eb9c27b22dd9e96b0dd,Bird Fez,0.8517640729464124
922d9b752ef23eb9c27b22dd9e96b0dd,Boxes Obscure Spheres,0.5742588681980733
922d9b752ef23eb9c27b22dd9e96b0dd,Object Limits,0.8017999885466296
922d9b752ef23eb9c27b22dd9e96b0dd,Pi Henge,0.9491848541466334
922d9b752ef23eb9c27b22dd9e96b0dd,Pyramids are Strange,0.8018069985080267
922d9b752ef23eb9c27b22dd9e96b0dd,Ramp Up and Can It,0.6818504683807954
922d9b752ef23eb9c27b22dd9e96b0dd,Square Cross-Sections,0.72927806816142
922d9b752ef23eb9c27b22dd9e96b0dd,Stranger Shapes,0.6418564493625852
922d9b752ef23eb9c27b22dd9e96b0dd,Sugar Cones,0.9364661894873054
922d9b752ef23eb9c27b22dd9e96b0dd,Tall and Small,0.6186023317297908
922d9b752ef23eb9c27b22dd9e96b0dd,Warm Up,0.9314046638505896
a0598c170ea4cb8cc78c7ad7409e9d93,4. Match Silhouettes,0.96017492889587
a0598c170ea4cb8cc78c7ad7409e9d93,45-Degree Rotations,0.8884282037042948
a0598c170ea4cb8cc78c7ad7409e9d93,7. Max 2 Boxes,0.917175864465489
a0598c170ea4cb8cc78c7ad7409e9d93,Angled Silhouette,0.6746114088416377
a0598c170ea4cb8cc78c7ad7409e9d93,Bird Fez,0.856422797228858
a0598c170ea4cb8cc78c7ad7409e9d93,Boxes Obscure Spheres,0.4924011654632966
a0598c170ea4cb8cc78c7ad7409e9d93,More Than Meets Your Eye,0.8048937192383296
a0598c170ea4cb8cc78c7ad7409e9d93,Not Bird,0.6417383252847337
a0598c170ea4cb8cc78c7ad7409e9d93,Object Limits,0.8237068789855347
a0598c170ea4cb8cc78c7ad7409e9d93,Pi Henge,0.9511639169722496
a0598c170ea4cb8cc78c7ad7409e9d93,Pyramids are Strange,0.7390913796389208
a0598c170ea4cb8cc78c7ad7409e9d93,Ramp Up and Can It,0.5809200685351237
a0598c170ea4cb8cc78c7ad7409e9d93,Square Cross-Sections,0.7789380504236563
a0598c170ea4cb8cc78c7ad7409e9d93,Stranger Shapes,0.7192215788611144
a0598c170ea4cb8cc78c7ad7409e9d93,Sugar Cones,0.9469795231126404
a0598c170ea4cb8cc78c7ad7409e9d93,Tall and Small,0.5625706592120916
a0598c170ea4cb8cc78c7ad7409e9d93,Unnecessary,0.780779982914688
a0598c170ea4cb8cc78c7ad7409e9d93,Warm Up,0.9496633859364031
a0598c170ea4cb8cc78c7ad7409e9d93,Zzz,0.6801130200328044
a37a6bbde30f576840b754d721c3b767,1. One Box,0.9688256886474621
a37a6bbde30f576840b754d721c3b767,2. Separated Boxes,0.9721108040893209
a37a6bbde30f576840b754d721c3b767,3. Rotate a Pyramid,0.9720769474619759
a37a6bbde30f576840b754d721c3b767,4. Match Silhouettes,0.9612685675309531
a37a6bbde30f576840b754d721c3b767,45-Degree Rotations,0.8951498182756217
a37a6bbde30f576840b754d721c3b767,5. Removing Objects,0.9436098604492104
a37a6bbde30f576840b754d721c3b767,6. Stretch a Ramp,0.9573621696500298
a37a6bbde30f576840b754d721c3b767,7. Max 2 Boxes,0.9213424344825291
a37a6bbde30f576840b754d721c3b767,8. Combine 2 Ramps,0.9111965508827365
a37a6bbde30f576840b754d721c3b767,9. Scaling Round Objects,0.8482374209420824
a37a6bbde30f576840b754d721c3b767,Angled Silhouette,0.7223798714266018
a37a6bbde30f576840b754d721c3b767,Bird Fez,0.8659506899698335
a37a6bbde30f576840b754d721c3b767,Boxes Obscure Spheres,0.561716062493479
a37a6bbde30f576840b754d721c3b767,Bull Market,0.640017312569643
a37a6bbde30f576840b754d721c3b767,More Than Meets Your Eye,0.8223766092081963
a37a6bbde30f576840b754d721c3b767,Not Bird,0.5299851877224636
a37a6bbde30f576840b754d721c3b767,Object Limits,0.852567768591831
a37a6bbde30f576840b754d721c3b767,Pi Henge,0.9515795360232511
a37a6bbde30f576840b754d721c3b767,Pyramids are Strange,0.6883298780520534
a37a6bbde30f576840b754d721c3b767,Ramp Up and Can It,0.7023338579344349
a37a6bbde30f576840b754d721c3b767,Square Cross-Sections,0.8267690897528941
a37a6bbde30f576840b754d721c3b767,Stranger Shapes,0.7893651491233689
a37a6bbde30f576840b754d721c3b767,Sugar Cones,0.9570890991899262
a37a6bbde30f576840b754d721c3b767,Tall and Small,0.6683119657249278
a37a6bbde30f576840b754d721c3b767,Unnecessary,0.8316568396473581
a37a6bbde30f576840b754d721c3b767,Warm Up,0.9579647256772872
a37a6bbde30f576840b754d721c3b767,Zzz,0.6072845182342864
adf5228f64a7d8954ae7614729729f4a,1. One Box,0.9690914793687279
adf5228f64a7d8954ae7614729729f4a,2. Separated Boxes,0.9723298250560005
adf5228f64a7d8954ae7614729729f4a,3. Rotate a Pyramid,0.9723008730262949
adf5228f64a7d8954ae7614729729f4a,4. Match Silhouettes,0.9617048423733345
adf5228f64a7d8954ae7614729729f4a,45-Degree Rotations,0.8997613060735057
adf5228f64a7d8954ae7614729729f4a,5. Removing Objects,0.944498594383873
adf5228f64a7d8954ae7614729729f4a,6. Stretch a Ramp,0.9579041439942672
adf5228f64a7d8954ae7614729729f4a,7. Max 2 Boxes,0.9232077082048233
adf5228f64a7d8954ae7614729729f4a,8. Combine 2 Ramps,0.9136077960595448
adf5228f64a7d8954ae7614729729f4a,9. Scaling Round Objects,0.8551933102556294
adf5228f64a7d8954ae7614729729f4a,Angled Silhouette,0.749563885892381
adf5228f64a7d8954ae7614729729f4a,Bear Market,0.07844414470778048
adf5228f64a7d8954ae7614729729f4a,Bird Fez,0.8714082497120195
adf5228f64a7d8954ae7614729729f4a,Boxes Obscure Spheres,0.607929671365938
adf5228f64a7d8954ae7614729729f4a,Bull Market,0.523084539300086
adf5228f64a7d8954ae7614729729f4a,Few Clues,0.6158548397061397
adf5228f64a7d8954ae7614729729f4a,More Than Meets Your Eye,0.8485185558951207
adf5228f64a7d8954ae7614729729f4a,Not Bird,0.6236835576915104
adf5228f64a7d8954ae7614729729f4a,Object Limits,0.8681142112626045
adf5228f64a7d8954ae7614729729f4a,Orange Dance,0.2519165956390063
adf5228f64a7d8954ae7614729729f4a,Pi Henge,0.9581465678314737
adf5228f64a7d8954ae7614729729f4a,Pyramids are Strange,0.7242575718119387
adf5228f64a7d8954ae7614729729f4a,Ramp Up and Can It,0.7443376895962879
adf5228f64a7d8954ae7614729729f4a,Square Cross-Sections,0.8376491094053581
adf5228f64a7d8954ae7614729729f4a,Stranger Shapes,0.809835146378815
adf5228f64a7d8954ae7614729729f4a,Sugar Cones,0.9582561263703779
adf5228f64a7d8954ae7614729729f4a,Tall and Small,0.7111921498280638
adf5228f64a7d8954ae7614729729f4a,Unnecessary,0.8473413942155359
adf5228f64a7d8954ae7614729729f4a,Warm Up,0.9587090842447429
adf5228f64a7d8954ae7614729729f4a,Zzz,0.6693222922961453
aee91e2e71de85a2f48d3d1a62749939,1. One Box,0.9693508039263969
aee91e2e71de85a2f48d3d1a62749939,2. Separated Boxes,0.9725437536207728
aee91e2e71de85a2f48d3d1a62749939,3. Rotate a Pyramid,0.9725194835934974
aee91e2e71de85a2f48d3d1a62749939,4. Match Silhouettes,0.9621279852108782
aee91e2e71de85a2f48d3d1a62749939,45-Degree Rotations,0.9039452773154023
aee91e2e71de85a2f48d3d1a62749939,5. Removing Objects,0.9453557297583222
aee91e2e71de85a2f48d3d1a62749939,6. Stretch a Ramp,0.9584301321981735
aee91e2e71de85a2f48d3d1a62749939,7. Max 2 Boxes,0.9249758413105276
aee91e2e71de85a2f48d3d1a62749939,8. Combine 2 Ramps,0.9158777692749392
aee91e2e71de85a2f48d3d1a62749939,9. Scaling Round Objects,0.8615188868945006
aee91e2e71de85a2f48d3d1a62749939,Angled Silhouette,0.7721848481815285
aee91e2e71de85a2f48d3d1a62749939,Bird Fez,0.8774973305850868
aee91e2e71de85a2f48d3d1a62749939,Boxes Obscure Spheres,0.6516422642050055
aee91e2e71de85a2f48d3d1a62749939,More Than Meets Your Eye,0.8530859479150648
aee91e2e71de85a2f48d3d1a62749939,Not Bird,0.6642500748223931
aee91e2e71de85a2f48d3d1a62749939,Object Limits,0.8543943349407122
aee91e2e71de85a2f48d3d1a62749939,Pi Henge,0.9534409647989459
aee91e2e71de85a2f48d3d1a62749939,Pyramids are Strange,0.7196082552134523
aee91e2e71de85a2f48d3d1a62749939,Ramp Up and Can It,0.7420992857040558
aee91e2e71de85a2f48d3d1a62749939,Square Cross-Sections,0.8099846170789543
aee91e2e71de85a2f48d3d1a62749939,Stranger Shapes,0.7807818038310472
aee91e2e71de85a2f48d3d1a62749939,Sugar Cones,0.9484565162612328
aee91e2e71de85a2f48d3d1a62749939,Tall and Small,0.6992599127739574
aee91e2e71de85a2f48d3d1a62749939,Warm Up,0.948529966513
c1e1d3389671bcfccbe590ce97c36b42,1. One Box,0.9696039022836153
c1e1d3389671bcfccbe590ce97c36b42,2. Separated Boxes,0.9727527714014941
c1e1d3389671bcfccbe590ce97c36b42,3. Rotate a Pyramid,0.972732972605224
c1e1d3389671bcfccbe590ce97c36b42,4. Match Silhouettes,0.9625385917391732
c1e1d3389671bcfccbe590ce97c36b42,5. Removing Objects,0.9453943979356456
c1e1d3389671bcfccbe590ce97c36b42,6. Stretch a Ramp,0.9583505675333812
c658a12e036d24a8bc2e0e0fa2343ade,45-Degree Rotations,0.9058357136160593
c658a12e036d24a8bc2e0e0fa2343ade,Angled Silhouette,0.7785277711147641
c658a12e036d24a8bc2e0e0fa2343ade,Bear Market,0.07002549401836618
c658a12e036d24a8bc2e0e0fa2343ade,Bird Fez,0.8786651751123584
c658a12e036d24a8bc2e0e0fa2343ade,Boxes Obscure Spheres,0.6705989681632435
c658a12e036d24a8bc2e0e0fa2343ade,Object Limits,0.8627578024628216
c658a12e036d24a8bc2e0e0fa2343ade,Pi Henge,0.9543219532769619
c658a12e036d24a8bc2e0e0fa2343ade,Pyramids are Strange,0.7454925770708947
c658a12e036d24a8bc2e0e0fa2343ade,Square Cross-Sections,0.8330668463023865
c658a12e036d24a8bc2e0e0fa2343ade,Stranger Shapes,0.8169203539423205
c658a12e036d24a8bc2e0e0fa2343ade,Sugar Cones,0.9475868357885906
c658a12e036d24a8bc2e0e0fa2343ade,Warm Up,0.9462528193771451
